time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2021-12-02,30575.3,40000.0,28558.6,29037.7,6.15944,121.0
00:00:00+00:00,2021-12-03,28676.3,29165.19,26779.89,27571.62,2.14119,62.0
00:00:00+00:00,2021-12-04,26651.92,26651.92,20000.0,24668.05,0.68041,67.0
00:00:00+00:00,2021-12-05,24249.23,25386.31,23075.06,23625.58,1.38905,92.0
00:00:00+00:00,2021-12-06,23029.52,23881.58,21839.71,23868.98,6.39278,292.0
00:00:00+00:00,2021-12-07,23996.45,24472.51,21893.41,22045.39,10.57711,458.0
00:00:00+00:00,2021-12-08,21927.82,23117.82,21420.78,23117.82,9.4129,402.0
00:00:00+00:00,2021-12-09,23165.64,23905.59,20793.17,20931.97,32.93058,1107.0
00:00:00+00:00,2021-12-10,20971.44,21371.56,19971.5,19971.5,7.58966,371.0
00:00:00+00:00,2021-12-11,20127.61,23293.68,19793.55,21513.67,31.40752,961.0
00:00:00+00:00,2021-12-12,21707.71,22600.1,20873.19,21830.14,22.18737,603.0
00:00:00+00:00,2021-12-13,21778.1,21838.97,19084.13,19643.64,16.83301,347.0
00:00:00+00:00,2021-12-14,19557.34,20420.09,19289.79,20120.04,21.42279,501.0
00:00:00+00:00,2021-12-15,20140.71,20992.83,18865.39,20761.08,17.44942,483.0
00:00:00+00:00,2021-12-16,20799.3,25953.82,20744.52,24744.8,60.95931,2578.0
00:00:00+00:00,2021-12-17,24717.11,34000.97,24356.03,33573.16,218.97051,8620.0
00:00:00+00:00,2021-12-18,33520.35,34634.5,30266.94,31190.36,121.38202,5045.0
00:00:00+00:00,2021-12-19,31311.37,33147.43,30523.68,31970.04,76.56174,2445.0
00:00:00+00:00,2021-12-20,31814.39,39252.71,31526.35,36750.0,197.47725,6311.0
00:00:00+00:00,2021-12-21,36888.22,36944.23,34173.31,34729.0,58.95816,1985.0
00:00:00+00:00,2021-12-22,34581.29,35295.5,31519.98,31591.5,65.7146,1927.0
00:00:00+00:00,2021-12-23,31657.38,33243.41,30974.73,31575.45,49.40778,1763.0
00:00:00+00:00,2021-12-24,31492.71,33629.85,30332.65,32445.25,58.15916,1877.0
00:00:00+00:00,2021-12-25,32414.7,32919.36,30798.76,31200.0,49.27555,1217.0
00:00:00+00:00,2021-12-26,31000.0,32104.8,30381.06,31088.47,43.91654,900.0
00:00:00+00:00,2021-12-27,31226.63,34814.9,31088.3,31809.89,58.15177,1629.0
00:00:00+00:00,2021-12-28,31670.73,31670.73,28685.1,28691.31,66.78017,1728.0
