time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2021-01-01,5.1461,5.1461,4.6374,4.7513,350609.79,1985.0
00:00:00+00:00,2021-01-02,4.7242,5.2,4.4988,4.8564,630100.31,4264.0
00:00:00+00:00,2021-01-03,4.8669,5.6513,4.6818,5.535,420384.68,3647.0
00:00:00+00:00,2021-01-04,5.5384,6.2343,4.9001,5.4304,394194.67,4235.0
00:00:00+00:00,2021-01-05,5.4358,6.5801,5.216,6.273,393976.58,3781.0
00:00:00+00:00,2021-01-06,6.3033,6.6148,5.8374,6.4378,205287.28,2456.0
00:00:00+00:00,2021-01-07,6.4388,6.8246,6.0305,6.2374,257636.89,2738.0
00:00:00+00:00,2021-01-08,6.2739,6.3631,5.5,5.8928,332157.08,2690.0
00:00:00+00:00,2021-01-09,5.8762,6.3691,5.6732,6.2445,127079.25,1933.0
00:00:00+00:00,2021-01-10,6.2416,6.5947,5.5479,5.9857,162568.03,2115.0
00:00:00+00:00,2021-01-11,5.9704,5.9704,4.402,5.2394,407208.81,3787.0
00:00:00+00:00,2021-01-12,5.2393,5.8151,4.9611,5.5766,264859.32,2109.0
00:00:00+00:00,2021-01-13,5.5949,6.3666,5.2666,6.3579,161907.97,1848.0
00:00:00+00:00,2021-01-14,6.3673,7.1343,6.1935,6.95,202058.74,2869.0
00:00:00+00:00,2021-01-15,6.937,7.49,6.4,7.3918,316598.86,4330.0
00:00:00+00:00,2021-01-16,7.3858,9.3717,7.2014,8.4178,349995.44,4836.0
00:00:00+00:00,2021-01-17,8.4166,9.1654,8.0636,8.6644,238965.47,3531.0
00:00:00+00:00,2021-01-18,8.6961,9.869,8.3001,9.19,214961.1,3134.0
00:00:00+00:00,2021-01-19,9.19,9.659,8.4888,8.5943,227097.55,3059.0
00:00:00+00:00,2021-01-20,8.585,9.0464,7.6384,8.9829,231337.79,3140.0
00:00:00+00:00,2021-01-21,8.9828,9.0354,7.322,7.5865,226160.95,3945.0
00:00:00+00:00,2021-01-22,7.5798,9.0338,7.0414,8.7283,255188.85,4694.0
00:00:00+00:00,2021-01-23,8.686,9.5292,8.5093,9.3089,141458.6,2525.0
00:00:00+00:00,2021-01-24,9.3185,12.3304,9.1908,12.0418,381753.79,6297.0
00:00:00+00:00,2021-01-25,12.0051,12.9,10.8663,11.282,597895.45,7503.0
00:00:00+00:00,2021-01-26,11.2969,14.25,1.0,13.9311,575318.3,9201.0
00:00:00+00:00,2021-01-27,13.9491,55.0,13.0819,14.7792,527666.53,9062.0
00:00:00+00:00,2021-01-28,14.762,15.4389,13.58,14.138,430695.84,7300.0
