time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2021-07-23,10.0,50.0,7.666,8.593,527755.598,4771.0
00:00:00+00:00,2021-07-24,8.598,8.611,7.884,8.042,681214.758,5711.0
00:00:00+00:00,2021-07-25,8.041,8.34,7.769,8.328,487880.524,3719.0
00:00:00+00:00,2021-07-26,8.337,9.626,8.245,8.3,774260.399,6701.0
00:00:00+00:00,2021-07-27,8.281,8.549,7.828,8.199,538564.852,3526.0
00:00:00+00:00,2021-07-28,8.17,8.499,8.016,8.149,483301.663,2914.0
00:00:00+00:00,2021-07-29,8.167,8.286,8.0,8.168,374896.64,2058.0
00:00:00+00:00,2021-07-30,8.18,8.533,7.865,8.479,501973.701,3910.0
00:00:00+00:00,2021-07-31,8.463,9.019,8.215,8.864,637181.645,4566.0
00:00:00+00:00,2021-08-01,8.873,9.2,8.372,8.491,704328.025,6382.0
00:00:00+00:00,2021-08-02,8.484,8.714,8.289,8.34,610437.327,5884.0
00:00:00+00:00,2021-08-03,8.348,8.458,7.877,8.083,754813.12,7502.0
00:00:00+00:00,2021-08-04,8.082,8.883,7.948,8.751,896280.44,8739.0
00:00:00+00:00,2021-08-05,8.756,9.664,8.192,9.642,1276354.483,13409.0
00:00:00+00:00,2021-08-06,9.658,10.121,8.992,9.824,935434.14,10497.0
00:00:00+00:00,2021-08-07,9.828,10.701,9.717,10.346,984565.419,11228.0
00:00:00+00:00,2021-08-08,10.363,10.494,9.226,9.398,932326.376,11870.0
00:00:00+00:00,2021-08-09,9.398,10.145,9.049,9.817,887051.568,16394.0
00:00:00+00:00,2021-08-10,9.821,10.645,9.597,10.367,1141577.013,15369.0
00:00:00+00:00,2021-08-11,10.37,12.146,10.354,11.224,1562513.154,28809.0
00:00:00+00:00,2021-08-12,11.217,12.186,10.526,12.149,1355881.354,22640.0
00:00:00+00:00,2021-08-13,12.17,12.6,11.792,12.578,839254.382,15845.0
00:00:00+00:00,2021-08-14,12.583,12.873,11.819,12.2,678677.295,15852.0
00:00:00+00:00,2021-08-15,12.217,12.717,11.521,12.632,828187.874,14690.0
00:00:00+00:00,2021-08-16,12.625,13.433,11.957,12.571,1428924.194,24798.0
00:00:00+00:00,2021-08-17,12.559,14.459,12.086,12.576,2433003.197,47856.0
00:00:00+00:00,2021-08-18,12.578,13.355,12.018,12.545,1707574.282,32314.0
00:00:00+00:00,2021-08-19,12.545,14.252,12.042,14.015,1929322.985,33776.0
00:00:00+00:00,2021-08-20,14.015,14.698,13.544,14.678,1190317.69,23758.0
00:00:00+00:00,2021-08-21,14.633,14.833,13.492,13.684,1197532.357,23161.0
00:00:00+00:00,2021-08-22,13.689,14.057,13.109,13.78,982501.299,19025.0
00:00:00+00:00,2021-08-23,13.762,14.18,13.556,13.793,901473.411,17550.0
00:00:00+00:00,2021-08-24,13.79,13.939,12.201,12.322,1358162.894,23260.0
00:00:00+00:00,2021-08-25,12.301,12.622,11.536,12.246,1838517.629,32881.0
00:00:00+00:00,2021-08-26,12.253,12.515,11.184,11.611,2577352.117,15604.0
00:00:00+00:00,2021-08-27,11.619,12.272,11.242,12.229,1917638.317,13870.0
00:00:00+00:00,2021-08-28,12.23,12.3,11.601,11.795,802445.771,5863.0
00:00:00+00:00,2021-08-29,11.8,12.066,11.263,11.601,445680.866,4799.0
00:00:00+00:00,2021-08-30,11.611,12.2,11.002,11.508,882584.249,8608.0
00:00:00+00:00,2021-08-31,11.528,12.315,11.155,12.069,1007512.039,10042.0
00:00:00+00:00,2021-09-01,12.043,13.933,11.695,13.858,1073578.014,13651.0
00:00:00+00:00,2021-09-02,13.857,13.936,12.912,13.103,661471.208,9178.0
00:00:00+00:00,2021-09-03,13.12,13.568,12.763,13.068,407272.676,6860.0
00:00:00+00:00,2021-09-04,13.068,13.325,12.828,13.109,448515.5,7104.0
00:00:00+00:00,2021-09-05,13.118,14.29,12.984,14.29,550709.895,8943.0
00:00:00+00:00,2021-09-06,14.289,14.31,13.25,13.634,323092.614,5935.0
00:00:00+00:00,2021-09-07,13.611,13.817,9.401,10.914,890326.242,16222.0
00:00:00+00:00,2021-09-08,10.921,11.648,10.08,11.335,470586.939,9150.0
00:00:00+00:00,2021-09-09,11.342,11.923,10.943,11.003,975079.101,11728.0
00:00:00+00:00,2021-09-10,11.015,11.398,9.801,10.134,799220.74,10761.0
00:00:00+00:00,2021-09-11,10.138,10.882,10.065,10.56,532974.528,5776.0
00:00:00+00:00,2021-09-12,10.56,11.94,10.342,11.865,769186.223,8156.0
00:00:00+00:00,2021-09-13,11.871,12.06,10.052,11.075,799625.326,10144.0
00:00:00+00:00,2021-09-14,11.084,13.243,10.974,13.213,1226729.428,14994.0
00:00:00+00:00,2021-09-15,13.213,15.553,12.625,15.177,1945404.798,27727.0
00:00:00+00:00,2021-09-16,15.183,16.203,14.348,14.912,2662524.105,35521.0
00:00:00+00:00,2021-09-17,14.92,15.241,12.327,12.512,2360145.247,28311.0
00:00:00+00:00,2021-09-18,12.52,13.3,12.107,12.704,1619522.412,16976.0
00:00:00+00:00,2021-09-19,12.702,12.716,11.785,12.046,936566.116,10535.0
00:00:00+00:00,2021-09-20,12.057,12.095,9.9,10.309,1699766.435,18574.0
00:00:00+00:00,2021-09-21,10.304,10.874,8.89,9.209,967764.904,10837.0
00:00:00+00:00,2021-09-22,9.233,10.677,9.069,10.509,573521.296,6494.0
00:00:00+00:00,2021-09-23,10.508,10.928,10.125,10.634,614418.735,6830.0
00:00:00+00:00,2021-09-24,10.637,10.653,8.933,9.688,892590.021,10433.0
00:00:00+00:00,2021-09-25,9.674,9.824,9.066,9.524,499810.512,5440.0
00:00:00+00:00,2021-09-26,9.523,11.575,8.503,11.397,1961272.67,21498.0
00:00:00+00:00,2021-09-27,11.42,11.969,9.961,10.013,1167191.169,14491.0
00:00:00+00:00,2021-09-28,10.0,10.405,9.604,9.69,987914.441,9587.0
00:00:00+00:00,2021-09-29,9.67,10.082,9.228,9.503,608842.781,6499.0
00:00:00+00:00,2021-09-30,9.499,10.173,9.451,10.158,337927.044,4189.0
00:00:00+00:00,2021-10-01,10.159,10.976,10.05,10.828,557595.195,7039.0
00:00:00+00:00,2021-10-02,10.82,11.311,10.5,10.91,417114.138,5340.0
00:00:00+00:00,2021-10-03,10.91,11.182,10.659,10.815,315366.495,4221.0
00:00:00+00:00,2021-10-04,10.801,10.801,10.07,10.38,606067.652,5970.0
00:00:00+00:00,2021-10-05,10.38,10.879,10.282,10.842,421297.309,5425.0
00:00:00+00:00,2021-10-06,10.834,10.976,9.895,10.527,893904.233,9653.0
00:00:00+00:00,2021-10-07,10.546,11.108,10.229,10.78,473038.663,6309.0
00:00:00+00:00,2021-10-08,10.785,11.514,10.663,10.746,335376.128,5416.0
00:00:00+00:00,2021-10-09,10.759,10.973,10.573,10.927,137259.841,2047.0
00:00:00+00:00,2021-10-10,10.922,11.137,10.186,10.26,237677.966,3517.0
00:00:00+00:00,2021-10-11,10.252,10.854,9.987,10.331,350791.58,4717.0
00:00:00+00:00,2021-10-12,10.322,10.339,9.664,10.033,446925.506,5012.0
00:00:00+00:00,2021-10-13,10.047,10.706,9.75,10.272,979851.108,10008.0
00:00:00+00:00,2021-10-14,10.275,10.838,10.099,10.765,859294.234,8759.0
00:00:00+00:00,2021-10-15,10.761,11.343,10.358,11.09,964284.273,10174.0
00:00:00+00:00,2021-10-16,11.086,11.878,10.89,11.369,1013213.751,11430.0
00:00:00+00:00,2021-10-17,11.391,11.788,10.708,11.141,954957.212,9458.0
00:00:00+00:00,2021-10-18,11.145,11.332,10.705,10.803,600301.601,6979.0
00:00:00+00:00,2021-10-19,10.799,11.033,10.474,10.725,477070.173,7585.0
00:00:00+00:00,2021-10-20,10.74,11.6,10.48,11.525,697096.191,9756.0
00:00:00+00:00,2021-10-21,11.543,11.717,10.798,10.9,598655.005,10995.0
00:00:00+00:00,2021-10-22,10.887,11.38,10.581,10.696,211598.074,4119.0
00:00:00+00:00,2021-10-23,10.691,11.046,10.525,11.0,190005.898,4040.0
00:00:00+00:00,2021-10-24,10.997,11.145,10.232,10.534,282463.49,5689.0
00:00:00+00:00,2021-10-25,10.541,10.769,10.493,10.763,205021.58,3396.0
00:00:00+00:00,2021-10-26,10.768,12.167,10.74,11.374,847715.382,15662.0
00:00:00+00:00,2021-10-27,11.376,12.241,10.142,10.155,931801.123,15754.0
00:00:00+00:00,2021-10-28,10.154,11.041,10.1,10.976,594178.301,10691.0
00:00:00+00:00,2021-10-29,10.969,11.832,10.891,11.474,481299.904,10160.0
00:00:00+00:00,2021-10-30,11.474,11.474,10.81,11.083,259998.48,6252.0
00:00:00+00:00,2021-10-31,11.079,11.286,10.579,10.903,587250.433,10247.0
00:00:00+00:00,2021-11-01,10.907,13.113,10.552,12.734,2205802.186,34814.0
00:00:00+00:00,2021-11-02,12.749,12.819,12.083,12.126,779502.644,13034.0
00:00:00+00:00,2021-11-03,12.127,13.448,11.875,13.438,1253531.271,23047.0
00:00:00+00:00,2021-11-04,13.447,13.449,12.073,12.953,593134.986,11784.0
00:00:00+00:00,2021-11-05,12.944,13.269,12.122,12.147,323514.227,7389.0
00:00:00+00:00,2021-11-06,12.144,12.23,11.326,11.853,425324.518,7847.0
00:00:00+00:00,2021-11-07,11.85,12.277,11.56,12.069,386450.898,6055.0
00:00:00+00:00,2021-11-08,12.102,12.331,11.948,12.315,264982.096,5008.0
00:00:00+00:00,2021-11-09,12.315,12.444,11.953,11.97,448172.222,7605.0
00:00:00+00:00,2021-11-10,11.983,12.26,10.521,11.104,916087.414,13604.0
00:00:00+00:00,2021-11-11,11.087,11.408,10.921,11.144,301587.242,4652.0
00:00:00+00:00,2021-11-12,11.142,11.392,10.564,10.976,270479.675,5192.0
00:00:00+00:00,2021-11-13,10.983,11.219,10.718,11.19,250010.42,3852.0
00:00:00+00:00,2021-11-14,11.188,11.304,10.773,11.058,172811.436,2902.0
00:00:00+00:00,2021-11-15,11.068,11.212,10.32,10.348,300871.017,4720.0
00:00:00+00:00,2021-11-16,10.345,10.345,9.134,9.667,682128.379,9709.0
00:00:00+00:00,2021-11-17,9.681,10.109,9.525,9.737,403395.259,5578.0
00:00:00+00:00,2021-11-18,9.747,10.138,8.618,8.795,628761.813,8507.0
00:00:00+00:00,2021-11-19,8.801,9.34,8.646,9.02,389954.234,4467.0
00:00:00+00:00,2021-11-20,9.012,9.247,8.705,9.047,438486.232,5551.0
00:00:00+00:00,2021-11-21,9.06,9.181,8.683,8.745,556536.724,5604.0
00:00:00+00:00,2021-11-22,8.746,8.775,8.128,8.228,635890.286,6891.0
00:00:00+00:00,2021-11-23,8.218,8.665,8.126,8.372,564919.022,5718.0
00:00:00+00:00,2021-11-24,8.389,8.482,7.823,7.961,412961.944,4410.0
00:00:00+00:00,2021-11-25,7.956,8.413,7.66,8.213,615058.99,6643.0
00:00:00+00:00,2021-11-26,8.215,8.428,6.84,7.04,1154802.057,11802.0
00:00:00+00:00,2021-11-27,7.029,7.341,6.96,7.054,490101.548,4194.0
00:00:00+00:00,2021-11-28,7.039,8.047,6.654,7.95,1784603.355,14506.0
00:00:00+00:00,2021-11-29,7.946,8.171,7.454,7.467,1009777.357,9527.0
00:00:00+00:00,2021-11-30,7.472,8.065,7.187,8.02,779708.832,7315.0
00:00:00+00:00,2021-12-01,8.015,8.196,7.523,7.555,706361.65,6733.0
00:00:00+00:00,2021-12-02,7.554,7.62,7.212,7.372,483250.205,5009.0
00:00:00+00:00,2021-12-03,7.373,7.48,6.629,6.837,572559.562,4937.0
00:00:00+00:00,2021-12-04,6.847,6.869,4.487,5.852,1220366.905,11884.0
00:00:00+00:00,2021-12-05,5.857,5.973,5.083,5.282,1076725.155,8198.0
00:00:00+00:00,2021-12-06,5.287,6.475,4.8,6.314,2720167.824,16653.0
00:00:00+00:00,2021-12-07,6.32,6.452,5.773,5.872,1679908.807,11799.0
00:00:00+00:00,2021-12-08,5.866,6.915,5.647,6.64,1866987.417,14077.0
