time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2025-05-19,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-20,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-21,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-22,1.0,1.0005,1.0,1.0,567.363377134,1.0
00:00:00+00:00,2025-05-23,1.0,1.0,0.9995,1.0,565.944968691,1.0
00:00:00+00:00,2025-05-24,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-25,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-26,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-27,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-28,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-05-29,1.0,1.0005,0.9995,1.0,20.0,2.0
00:00:00+00:00,2025-05-30,1.0,1.0,0.9995,1.0,1.418408443,1.0
00:00:00+00:00,2025-05-31,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-01,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-02,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-03,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-04,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-05,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-06,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-07,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-08,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-09,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-10,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-11,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-12,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-13,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-14,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-15,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-16,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-17,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-18,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-19,1.0,1.0005,0.9995,1.0,195.735465596,4.0
00:00:00+00:00,2025-06-20,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-21,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-22,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-23,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-24,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-25,1.0,1.0,0.9995,1.0,494.47705,4.0
00:00:00+00:00,2025-06-26,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-27,1.0,1.0005,0.9995,1.0,3080000.0,21.0
00:00:00+00:00,2025-06-28,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-29,1.0,1.0,1.0,1.0,0.0,0.0
00:00:00+00:00,2025-06-30,1.0,1.0,0.9995,1.0,1408000.244975552,10.0
00:00:00+00:00,2025-07-01,1.0,1.0005,0.9995,1.0,1748756.958675,14.0
00:00:00+00:00,2025-07-02,1.0,1.0,0.9995,1.0,2600000.0,14.0
00:00:00+00:00,2025-07-03,1.0,1.0,0.9995,1.0,680000.0,4.0
