time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2023-08-18,8.555e-06,8.71e-06,8.25e-06,8.58e-06,0.0,0.0
00:00:00+00:00,2023-08-19,8.59e-06,8.68e-06,8.31e-06,8.445e-06,0.0,0.0
00:00:00+00:00,2023-08-20,8.44e-06,8.48e-06,8.14e-06,8.31e-06,0.0,0.0
00:00:00+00:00,2023-08-21,8.31e-06,8.38e-06,7.76e-06,7.965e-06,0.0,0.0
00:00:00+00:00,2023-08-22,7.97e-06,8.07e-06,7.59e-06,7.99e-06,0.0,0.0
00:00:00+00:00,2023-08-23,7.99e-06,8.54e-06,7.965e-06,8.31e-06,0.0,0.0
00:00:00+00:00,2023-08-24,8.315e-06,8.36e-06,8.03e-06,8.215e-06,0.0,0.0
00:00:00+00:00,2023-08-25,8.2e-06,8.25e-06,7.98e-06,8.14e-06,0.0,0.0
00:00:00+00:00,2023-08-26,8.14e-06,8.24e-06,8.07e-06,8.08e-06,0.0,0.0
00:00:00+00:00,2023-08-27,8.08e-06,8.175e-06,8.01e-06,8.04e-06,0.0,0.0
00:00:00+00:00,2023-08-28,8.04e-06,8.335e-06,7.86e-06,8.23e-06,0.0,0.0
00:00:00+00:00,2023-08-29,8.22e-06,8.45e-06,8.04e-06,8.365e-06,0.0,0.0
00:00:00+00:00,2023-08-30,8.36e-06,8.38e-06,8.07e-06,8.16e-06,0.0,0.0
00:00:00+00:00,2023-08-31,8.16e-06,8.245e-06,7.78e-06,7.98e-06,0.0,0.0
00:00:00+00:00,2023-09-01,7.985e-06,8.05e-06,7.725e-06,7.9e-06,0.0,0.0
00:00:00+00:00,2023-09-02,7.89e-06,7.94e-06,7.765e-06,7.835e-06,0.0,0.0
00:00:00+00:00,2023-09-03,7.83e-06,7.87e-06,7.635e-06,7.69e-06,0.0,0.0
00:00:00+00:00,2023-09-04,7.69e-06,7.79e-06,7.385e-06,7.495e-06,0.0,0.0
00:00:00+00:00,2023-09-05,7.485e-06,7.71e-06,7.425e-06,7.64e-06,0.0,0.0
