time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2025-09-27,0.0668202,0.066997,0.0645865,0.0645865,224.214562,1.0
00:00:00+00:00,2025-09-28,0.064653,0.06909845,0.0640053,0.06863805,0.0,0.0
00:00:00+00:00,2025-09-29,0.0686875,0.0688885,0.06538645,0.065655,218.840695,1.0
00:00:00+00:00,2025-09-30,0.0656005,0.0688735,0.064298,0.06802095,24869.601715,78.0
00:00:00+00:00,2025-10-01,0.06798185,0.0731442,0.0672125,0.070815,2545.371864,1.0
00:00:00+00:00,2025-10-02,0.07087195,0.0718,0.0691215,0.07018315,2.4e-05,1.0
00:00:00+00:00,2025-10-03,0.070149,0.070649,0.0680505,0.0695023,287.179662157,5.0
00:00:00+00:00,2025-10-04,0.069469,0.069884,0.066645,0.0672548,81.719717117,1.0
00:00:00+00:00,2025-10-05,0.0672166,0.07020435,0.0669417,0.0671776,40.75770891,1.0
00:00:00+00:00,2025-10-06,0.0672105,0.06972675,0.0670876,0.06938265,40.757708914,1.0
00:00:00+00:00,2025-10-07,0.06936,0.07031265,0.0663764,0.06674435,894.504180876,3.0
00:00:00+00:00,2025-10-08,0.066698,0.0692555,0.0659589,0.0689808,0.0,0.0
00:00:00+00:00,2025-10-09,0.0690004,0.0690287,0.065765,0.0670025,3110.150966425,4.0
00:00:00+00:00,2025-10-10,0.0669558,0.06868385,0.0350517,0.05547505,214.878943,1.0
00:00:00+00:00,2025-10-11,0.0591006,0.059269,0.057465,0.058053,0.0,0.0
00:00:00+00:00,2025-10-12,0.0580115,0.06387,0.05781345,0.0631195,0.0,0.0
00:00:00+00:00,2025-10-13,0.0631586,0.06575195,0.0620254,0.065386,0.0,0.0
00:00:00+00:00,2025-10-14,0.0654345,0.065571,0.0595195,0.0634299,4860.249714,4.0
00:00:00+00:00,2025-10-15,0.063413,0.0648947,0.059062,0.059917,0.0,0.0
00:00:00+00:00,2025-10-16,0.0599621,0.06056785,0.0585875,0.0603085,243.173311,1.0
00:00:00+00:00,2025-10-17,0.06027815,0.060693897,0.0580257,0.0588775,241.881486,1.0
00:00:00+00:00,2025-10-18,0.058905,0.0606596515,0.0584738,0.059105,486.987466,2.0
00:00:00+00:00,2025-10-19,0.05913895,0.0606596515,0.058385,0.058743,488.01946,2.0
00:00:00+00:00,2025-10-20,0.05873,0.0606596515,0.05814955,0.0583129,0.0,0.0
00:00:00+00:00,2025-10-21,0.05832975,0.062172,0.0580029,0.05809755,0.0,0.0
00:00:00+00:00,2025-10-22,0.05812875,0.060975726,0.05716445,0.058045,0.0,0.0
00:00:00+00:00,2025-10-23,0.0580175,0.0606628445,0.05789,0.05858645,0.0,0.0
00:00:00+00:00,2025-10-24,0.05860915,0.06116553,0.05733835,0.0578898,400.521010133,3.0
00:00:00+00:00,2025-10-25,0.05791775,0.0587503,0.0573968,0.0576136,178.122047722,3.0
00:00:00+00:00,2025-10-26,0.05758355,0.059877,0.0571625,0.0592,0.0,0.0
00:00:00+00:00,2025-10-27,0.059175,0.06066,0.0581417,0.0590955,0.0,0.0
00:00:00+00:00,2025-10-28,0.059153,0.06032685,0.05783395,0.058355,0.0,0.0
00:00:00+00:00,2025-10-29,0.0583917,0.0595675,0.05556013,0.05867,942.443613048,10.0
00:00:00+00:00,2025-10-30,0.0587075,0.0617796575,0.054476553,0.057545,203.072199211,6.0
00:00:00+00:00,2025-10-31,0.057505,0.057695,0.055519,0.0559349,2142.763718604,6.0
00:00:00+00:00,2025-11-01,0.055966,0.0564875,0.055605,0.0559566,39.107079173,2.0
00:00:00+00:00,2025-11-02,0.05591505,0.056333,0.0552308,0.055941,32.126424164,1.0
