time,date,open,high,low,close,volume,trade_count
00:00:00+00:00,2023-08-18,64.91818155,65.1605,63.1606,63.834619395,0.0,0.0
00:00:00+00:00,2023-08-19,63.980138895,64.898910915,63.51437575,64.16275,0.0,0.0
00:00:00+00:00,2023-08-20,64.139,65.8698,63.9235,65.3172,0.0,0.0
00:00:00+00:00,2023-08-21,65.2379,67.1917,64.373,66.966,0.0,0.0
00:00:00+00:00,2023-08-22,67.01715,67.3537,62.08585,64.74415,0.0,0.0
00:00:00+00:00,2023-08-23,64.80605,66.72625,64.02825,65.66,0.0,0.0
00:00:00+00:00,2023-08-24,65.6389,65.92395,63.85685,64.85635,0.0,0.0
00:00:00+00:00,2023-08-25,64.84575,65.41,63.54875,65.0235,0.0,0.0
00:00:00+00:00,2023-08-26,65.1101,65.58105,64.7746,64.97445,0.0,0.0
00:00:00+00:00,2023-08-27,64.955,65.91145,64.7606,65.355,0.0,0.0
00:00:00+00:00,2023-08-28,65.335,65.695,63.983,65.55135,0.0,0.0
00:00:00+00:00,2023-08-29,65.48465,70.66,64.4395,68.8875,0.0,0.0
00:00:00+00:00,2023-08-30,68.89265,69.0155,66.5869,67.6319,0.0,0.0
00:00:00+00:00,2023-08-31,67.62345,68.309,63.21975,63.8545,0.0,0.0
00:00:00+00:00,2023-09-01,63.87995,64.259,61.84425,62.9899,0.0,0.0
00:00:00+00:00,2023-09-02,62.9925,64.68,62.939,64.5676,0.0,0.0
00:00:00+00:00,2023-09-03,64.565,64.89105,63.549,63.9224,0.0,0.0
00:00:00+00:00,2023-09-04,63.913,65.00665,62.99245,63.7132,0.0,0.0
00:00:00+00:00,2023-09-05,63.71035,63.7503,62.5288,63.085,0.0,0.0
00:00:00+00:00,2023-09-06,63.131,63.8187,61.465,62.835,0.0,0.0
00:00:00+00:00,2023-09-07,62.8267,64.444,62.43,63.6675,0.0,0.0
00:00:00+00:00,2023-09-08,63.672,64.19105,61.51595,62.5525,0.0,0.0
00:00:00+00:00,2023-09-09,62.57285,63.269,62.5205,63.0415,0.0,0.0
00:00:00+00:00,2023-09-10,63.063,63.063,60.16205,61.10895,0.0,0.0
00:00:00+00:00,2023-09-11,61.1175,61.6305,57.6895,58.855,0.0,0.0
00:00:00+00:00,2023-09-12,58.8617,61.4204,58.66115,59.9911,0.0,0.0
00:00:00+00:00,2023-09-13,59.97445,62.7661,59.6415,61.994,0.0,0.0
00:00:00+00:00,2023-09-14,61.9981,63.41315,61.94325,62.8095,0.0,0.0
00:00:00+00:00,2023-09-15,62.8529,66.2689,62.547,65.8955,0.0,0.0
00:00:00+00:00,2023-09-16,65.8857,67.018,64.42255,65.3807,0.0,0.0
00:00:00+00:00,2023-09-17,65.4105,65.4105,62.7485,63.5885,0.0,0.0
00:00:00+00:00,2023-09-18,63.578,67.83955,62.97825,65.9262,0.0,0.0
00:00:00+00:00,2023-09-19,65.8645,68.395,65.6315,67.26,0.0,0.0
00:00:00+00:00,2023-09-20,67.3015,67.868,63.32795,64.5815,0.0,0.0
00:00:00+00:00,2023-09-21,64.53655,65.027,62.94035,64.7065,0.0,0.0
00:00:00+00:00,2023-09-22,64.67875,65.878,63.9516,64.3548,0.0,0.0
00:00:00+00:00,2023-09-23,64.39,65.26,64.39,65.07075,0.0,0.0
00:00:00+00:00,2023-09-24,65.06765,65.09905,63.254,63.55,0.0,0.0
00:00:00+00:00,2023-09-25,63.57055,65.0565,62.55885,64.34655,0.0,0.0
00:00:00+00:00,2023-09-26,64.3415,65.0535,63.0602,63.77,0.0,0.0
00:00:00+00:00,2023-09-27,63.74935,65.488,63.0155,63.485,0.0,0.0
00:00:00+00:00,2023-09-28,63.482,65.4892,63.0933,65.1865,0.0,0.0
00:00:00+00:00,2023-09-29,65.2498,66.47655,64.90025,65.562,0.0,0.0
00:00:00+00:00,2023-09-30,65.5655,66.6025,65.3465,66.004,0.0,0.0
00:00:00+00:00,2023-10-01,65.9397,68.83,65.83705,68.1333,0.0,0.0
00:00:00+00:00,2023-10-02,68.1977,68.40325,65.2265,65.95715,0.0,0.0
00:00:00+00:00,2023-10-03,65.99825,66.9025,65.257,65.4852,0.0,0.0
00:00:00+00:00,2023-10-04,65.48085,65.51,63.17135,64.41,0.0,0.0
00:00:00+00:00,2023-10-05,64.37,65.272,63.75645,64.815,0.0,0.0
00:00:00+00:00,2023-10-06,64.81415,65.9805,64.3807,65.495,0.0,0.0
00:00:00+00:00,2023-10-07,65.528,66.262,64.9815,65.46415,0.0,0.0
00:00:00+00:00,2023-10-08,65.45415,66.00605,65.0335,65.38875,0.0,0.0
00:00:00+00:00,2023-10-09,65.384,65.3909,61.59,63.055,0.0,0.0
00:00:00+00:00,2023-10-10,63.11125,63.83725,62.5865,63.5827,0.0,0.0
00:00:00+00:00,2023-10-11,63.5951,63.73155,61.146,61.52,0.0,0.0
00:00:00+00:00,2023-10-12,61.516,61.516,60.33785,61.1225,0.0,0.0
00:00:00+00:00,2023-10-13,61.12075,62.1498,61.0659,61.5812,0.0,0.0
00:00:00+00:00,2023-10-14,61.5385,61.9665,61.3813,61.592,0.0,0.0
00:00:00+00:00,2023-10-15,61.6239,62.16895,61.371,61.611,0.0,0.0
00:00:00+00:00,2023-10-16,61.6105,66.33295,61.5635,63.24395,0.0,0.0
00:00:00+00:00,2023-10-17,63.1985,63.3435,61.46225,62.08115,0.0,0.0
00:00:00+00:00,2023-10-18,62.103,62.844,60.0185,60.20675,0.0,0.0
00:00:00+00:00,2023-10-19,60.2106,61.93575,59.754,61.82315,0.0,0.0
00:00:00+00:00,2023-10-20,61.805,64.29,61.5921,63.394,0.0,0.0
